Simulation Time,Output Voltage,Cart Position,Pendulum Angle,Virtual Measurement
0.04600,7.00000,-0.00491,0.01227,-0.00982
0.05600,7.00000,-0.00575,0.00920,-0.00943
0.06600,7.00000,-0.00580,0.00767,-0.00887
0.07600,7.00000,-0.00557,0.00767,-0.00864
0.08600,7.00000,-0.00455,0.00920,-0.00823
0.09600,7.00000,-0.00280,0.01227,-0.00771
0.10600,7.00000,-0.00048,0.01687,-0.00723
0.11600,3.28928,0.00216,0.02301,-0.00704
0.12600,-1.60066,0.00480,0.03068,-0.00747
0.13600,-7.00000,0.00684,0.03528,-0.00727
0.14600,-7.00000,0.00793,0.03835,-0.00741
0.15600,-7.00000,0.00803,0.04142,-0.00854
0.16600,-7.00000,0.00748,0.04142,-0.00909
0.17600,-7.00000,0.00630,0.03835,-0.00904
0.18600,-7.00000,0.00450,0.03528,-0.00961
0.19600,-6.36918,0.00232,0.03221,-0.01057
0.20600,-4.22865,-0.00016,0.02608,-0.01059
0.21600,-0.87702,-0.00277,0.01994,-0.01075
0.22600,1.08319,-0.00523,0.01534,-0.01136
0.23600,2.18199,-0.00734,0.01074,-0.01164
0.24600,2.11326,-0.00907,0.00767,-0.01214
0.25600,0.27426,-0.01044,0.00614,-0.01289
0.26600,-0.81097,-0.01162,0.00460,-0.01346
0.27600,-0.73050,-0.01273,0.00153,-0.01335
0.28600,0.30011,-0.01380,0.00000,-0.01380
0.29600,0.49444,-0.01475,0.00000,-0.01475
0.30600,0.11773,-0.01553,-0.00153,-0.01491
0.31600,1.84146,-0.01614,-0.00307,-0.01491
0.32600,3.20022,-0.01641,-0.00307,-0.01519
0.33600,2.56269,-0.01630,-0.00153,-0.01569
0.34600,0.08250,-0.01601,0.00000,-0.01601
0.35600,0.56750,-0.01566,0.00000,-0.01566
0.36600,1.38121,-0.01526,0.00153,-0.01587
0.37600,1.20600,-0.01471,0.00460,-0.01655
0.38600,0.37942,-0.01414,0.00614,-0.01660
0.39600,1.00297,-0.01353,0.00767,-0.01660
0.40600,1.03189,-0.01291,0.00920,-0.01660
0.41600,1.62573,-0.01228,0.01074,-0.01657
0.42600,1.34000,-0.01153,0.01227,-0.01644
0.43600,-0.19372,-0.01080,0.01534,-0.01694
0.44600,-0.48745,-0.01014,0.01687,-0.01689
0.45600,-2.17450,-0.00971,0.01841,-0.01707
0.46600,-2.55586,-0.00971,0.01841,-0.01707
0.48600,-0.58165,-0.01009,0.01841,-0.01746
0.49600,-1.53200,-0.01034,0.01841,-0.01771
0.50600,-2.57983,-0.01069,0.01841,-0.01805
0.51600,-3.75544,-0.01128,0.01687,-0.01803
0.52600,-2.52684,-0.01214,0.01534,-0.01828
0.53600,-0.59632,-0.01319,0.01381,-0.01871
0.54600,-0.25476,-0.01412,0.01227,-0.01903
0.55600,-0.62934,-0.01505,0.01074,-0.01935
0.56600,-0.93921,-0.01585,0.00767,-0.01891
0.57600,1.20513,-0.01662,0.00614,-0.01907
0.58800,1.08644,-0.01721,0.00614,-0.01966
0.59600,-0.08545,-0.01746,0.00614,-0.01991
0.60600,-1.98285,-0.01780,0.00460,-0.01964
0.61600,0.63662,-0.01817,0.00460,-0.02001
0.62600,1.46904,-0.01837,0.00460,-0.02021
0.63600,0.32641,-0.01839,0.00460,-0.02023
0.64600,0.61905,-0.01832,0.00460,-0.02017
0.65600,2.09277,-0.01814,0.00460,-0.01998
0.66600,2.21830,-0.01776,0.00614,-0.02021
0.67600,1.36476,-0.01721,0.00767,-0.02028
0.68600,0.87340,-0.01660,0.00920,-0.02028
0.69600,-0.12348,-0.01596,0.01074,-0.02026
0.70600,0.12238,-0.01541,0.01227,-0.02032
0.71600,0.35030,-0.01491,0.01381,-0.02044
0.72600,-0.16270,-0.01450,0.01381,-0.02003
0.73600,0.60671,-0.01421,0.01534,-0.02035
0.75600,0.20671,-0.01387,0.01687,-0.02062
0.76600,-3.13632,-0.01391,0.01687,-0.02066
0.77600,-4.11550,-0.01430,0.01534,-0.02044
0.78600,-0.92601,-0.01491,0.01381,-0.02044
0.79600,-0.56878,-0.01557,0.01227,-0.02048
0.80600,0.62030,-0.01623,0.01074,-0.02053
0.81600,-0.07671,-0.01678,0.01074,-0.02107
0.82600,-0.44709,-0.01728,0.00920,-0.02096
0.83600,-0.00468,-0.01771,0.00767,-0.02078
0.84600,1.10062,-0.01801,0.00767,-0.02107
0.85600,-1.11165,-0.01814,0.00767,-0.02121
0.86600,-1.76043,-0.01830,0.00614,-0.02076
0.87600,2.20043,-0.01839,0.00614,-0.02085
0.88600,2.27942,-0.01823,0.00614,-0.02069
0.89600,2.20458,-0.01787,0.00767,-0.02094
0.90600,1.20459,-0.01735,0.00767,-0.02041
0.91600,0.83032,-0.01673,0.00920,-0.02041
0.92600,-0.83874,-0.01607,0.01074,-0.02037
0.93600,-0.19575,-0.01562,0.01227,-0.02053
0.94600,-0.12461,-0.01528,0.01227,-0.02019
0.95600,-0.21310,-0.01494,0.01381,-0.02046
0.96600,-1.96737,-0.01478,0.01381,-0.02030
0.97600,-1.11805,-0.01485,0.01381,-0.02037
0.98600,-1.23866,-0.01503,0.01381,-0.02055
0.99600,-0.90604,-0.01528,0.01227,-0.02019
1.00600,0.68233,-0.01553,0.01074,-0.01982
1.01600,1.16140,-0.01571,0.01074,-0.02001
1.02600,1.44705,-0.01569,0.01074,-0.01998
1.03600,0.13301,-0.01560,0.01074,-0.01989
1.04600,-0.20110,-0.01544,0.01074,-0.01973
1.05600,0.32690,-0.01535,0.01074,-0.01964
1.06600,0.53207,-0.01521,0.01074,-0.01950
1.07600,0.55760,-0.01503,0.01074,-0.01932
1.08600,0.83502,-0.01478,0.01074,-0.01907
1.09600,1.48162,-0.01450,0.01074,-0.01880
1.10600,1.47088,-0.01416,0.01227,-0.01907
1.11600,-1.93456,-0.01389,0.01227,-0.01880
1.12600,-1.24164,-0.01380,0.01227,-0.01871
1.13600,-0.62126,-0.01385,0.01227,-0.01875
1.14600,-1.57112,-0.01394,0.01227,-0.01885
1.15600,-1.36125,-0.01419,0.01074,-0.01848
1.16600,0.11493,-0.01448,0.00920,-0.01816
1.17600,0.92438,-0.01478,0.00920,-0.01846
1.18600,0.85357,-0.01496,0.00767,-0.01803
1.19600,1.31537,-0.01496,0.00767,-0.01803
1.20600,-0.32913,-0.01485,0.00767,-0.01791
1.21600,-1.03306,-0.01480,0.00767,-0.01787
1.22600,-0.56380,-0.01489,0.00614,-0.01735
1.23600,2.39995,-0.01491,0.00614,-0.01737
1.24600,1.15412,-0.01478,0.00614,-0.01723
1.25600,-0.03150,-0.01455,0.00614,-0.01700
1.26600,0.09169,-0.01439,0.00614,-0.01685
1.27600,0.29387,-0.01423,0.00460,-0.01607
1.28600,2.74461,-0.01407,0.00460,-0.01591
1.29600,4.83187,-0.01360,0.00460,-0.01544
1.30800,2.41543,-0.01255,0.00767,-0.01562
1.31600,0.24500,-0.01173,0.00920,-0.01541
1.32600,-1.11727,-0.01080,0.01074,-0.01509
1.33600,-1.06801,-0.01007,0.01074,-0.01437
1.34600,-1.11702,-0.00957,0.01227,-0.01448
1.35600,-2.22011,-0.00937,0.01227,-0.01428
1.36600,-1.25679,-0.00941,0.01074,-0.01371
1.37600,1.51094,-0.00950,0.00920,-0.01318
1.38600,1.73039,-0.00950,0.00920,-0.01318
1.39600,1.15150,-0.00934,0.00920,-0.01303
1.40600,-0.96892,-0.00921,0.00920,-0.01289
1.41600,-0.69865,-0.00918,0.00767,-0.01225
1.42600,1.38208,-0.00916,0.00614,-0.01162
1.43600,1.94967,-0.00909,0.00614,-0.01155
1.44600,1.92731,-0.00882,0.00614,-0.01128
1.45600,0.41591,-0.00848,0.00614,-0.01093
1.46800,0.01488,-0.00803,0.00614,-0.01048
1.47600,0.24783,-0.00782,0.00614,-0.01028
1.48600,-0.04188,-0.00759,0.00614,-0.01005
1.49600,-0.98456,-0.00746,0.00614,-0.00991
1.50600,-0.55675,-0.00748,0.00460,-0.00932
1.51600,0.91201,-0.00748,0.00307,-0.00871
1.52600,2.50406,-0.00739,0.00307,-0.00862
1.53600,1.38539,-0.00714,0.00153,-0.00775
1.54600,3.64250,-0.00664,0.00153,-0.00725
1.55600,3.87211,-0.00589,0.00307,-0.00712
1.56600,0.45326,-0.00496,0.00460,-0.00680
1.57600,-1.31156,-0.00414,0.00460,-0.00598
1.58600,0.73609,-0.00346,0.00614,-0.00591
1.59600,-0.05457,-0.00282,0.00614,-0.00527
1.60600,-0.34954,-0.00232,0.00614,-0.00477
1.61600,0.66267,-0.00184,0.00614,-0.00430
1.62600,1.12886,-0.00141,0.00614,-0.00386
1.63600,0.87279,-0.00093,0.00614,-0.00339
1.64600,1.40510,-0.00043,0.00460,-0.00227
1.65600,5.55662,0.00027,0.00614,-0.00218
1.66600,3.70558,0.00130,0.00614,-0.00116
1.67600,0.70209,0.00250,0.00767,-0.00057
1.68800,0.46403,0.00389,0.01074,-0.00041
1.69600,-1.41713,0.00480,0.01074,0.00050
1.70600,-1.27972,0.00562,0.01227,0.00071
1.71600,-1.21936,0.00614,0.01227,0.00123
1.72600,-0.38382,0.00646,0.01074,0.00216
1.73600,3.02486,0.00687,0.01074,0.00257
1.74600,2.62798,0.00741,0.01074,0.00312
1.75600,1.15781,0.00807,0.01074,0.00378
1.76600,1.02424,0.00880,0.01074,0.00450
1.77600,2.01930,0.00957,0.01227,0.00466
1.78600,0.52252,0.01046,0.01227,0.00555
1.79600,-0.46725,0.01123,0.01227,0.00632
1.80600,1.44629,0.01191,0.01227,0.00700
1.81600,2.68040,0.01266,0.01227,0.00775
1.82600,1.53326,0.01360,0.01381,0.00807
1.83600,-0.56024,0.01446,0.01381,0.00894
1.84600,1.47820,0.01526,0.01534,0.00912
1.85600,0.05366,0.01612,0.01534,0.00998
1.86600,-0.24985,0.01678,0.01534,0.01064
1.87600,1.12687,0.01746,0.01534,0.01132
1.88600,1.95790,0.01814,0.01534,0.01201
1.89600,2.15379,0.01892,0.01687,0.01217
1.90600,-1.40981,0.01973,0.01687,0.01298
1.91800,-0.16205,0.02044,0.01687,0.01369
1.92600,0.84627,0.02085,0.01687,0.01410
1.93600,0.56265,0.02133,0.01687,0.01458
1.94600,-0.18693,0.02185,0.01687,0.01510
1.95600,-0.38697,0.02223,0.01534,0.01610
1.96600,1.74804,0.02248,0.01534,0.01635
1.97600,2.60943,0.02296,0.01534,0.01683
1.98600,1.01166,0.02351,0.01381,0.01799
1.99600,2.24921,0.02410,0.01534,0.01796
2.00600,0.91776,0.02478,0.01534,0.01865
2.01600,1.07799,0.02549,0.01534,0.01935
2.02600,2.27878,0.02626,0.01534,0.02012
2.03600,3.73087,0.02715,0.01534,0.02101
2.04600,3.65525,0.02835,0.01687,0.02160
2.05600,1.40571,0.02962,0.01841,0.02226
2.06600,0.39642,0.03092,0.02148,0.02233
2.07600,-0.26807,0.03217,0.02301,0.02297
2.08600,-1.10538,0.03326,0.02454,0.02344
2.09600,-0.74477,0.03413,0.02454,0.02431
2.10600,0.04104,0.03483,0.02454,0.02501
2.11600,1.83471,0.03547,0.02454,0.02565
2.12600,2.57272,0.03622,0.02608,0.02579
2.13600,0.49306,0.03706,0.02608,0.02663
2.15600,-3.36403,0.03826,0.02761,0.02722
2.16600,-2.71964,0.03829,0.02608,0.02785
2.17600,0.08280,0.03819,0.02454,0.02838
2.18600,1.20231,0.03813,0.02301,0.02892
2.19600,1.56351,0.03817,0.02301,0.02897
2.20600,1.42424,0.03838,0.02148,0.02979
2.21600,3.20810,0.03869,0.02148,0.03010
2.22600,2.02044,0.03917,0.02148,0.03058
2.23600,1.23179,0.03979,0.02148,0.03120
2.24600,1.32454,0.04042,0.02301,0.03122
2.25600,-1.44598,0.04101,0.02301,0.03181
2.26600,-0.32992,0.04138,0.02301,0.03217
2.27600,0.56682,0.04167,0.02301,0.03247
2.28600,0.01188,0.04188,0.02301,0.03267
2.29600,-1.12315,0.04206,0.02148,0.03347
2.30600,0.48240,0.04201,0.02148,0.03342
2.31600,1.63539,0.04197,0.01994,0.03399
2.32600,2.41466,0.04208,0.01994,0.03411
2.33600,0.01519,0.04229,0.01994,0.03431
2.34600,-1.64069,0.04245,0.01841,0.03508
2.35600,0.41172,0.04240,0.01841,0.03504
2.36600,1.95808,0.04233,0.01687,0.03558
2.37600,2.92148,0.04249,0.01687,0.03574
2.38600,1.02132,0.04281,0.01687,0.03606
2.40600,0.33924,0.04351,0.01687,0.03677
2.41600,1.05382,0.04372,0.01687,0.03697
2.42600,0.56280,0.04399,0.01687,0.03724
2.43600,0.11730,0.04420,0.01687,0.03745
2.44600,-0.37646,0.04438,0.01687,0.03763
2.45600,-0.79717,0.04454,0.01534,0.03840
2.46600,2.49201,0.04454,0.01534,0.03840
2.47600,2.74632,0.04486,0.01534,0.03872
2.48600,1.56816,0.04517,0.01534,0.03904
2.49600,1.23827,0.04563,0.01534,0.03949
2.50600,2.15486,0.04615,0.01534,0.04002
2.51800,2.20856,0.04697,0.01687,0.04022
2.52600,0.60444,0.04749,0.01687,0.04074
2.53600,0.86525,0.04827,0.01841,0.04090
2.54600,0.27752,0.04895,0.01994,0.04097
2.55600,-0.77840,0.04947,0.01994,0.04149
2.56600,-0.58834,0.04999,0.02148,0.04140
2.57600,-1.64078,0.05024,0.02148,0.04165
2.58600,-0.81965,0.05024,0.01994,0.04227
2.59600,1.94268,0.05018,0.01994,0.04220
2.60600,1.37786,0.05022,0.01994,0.04224
2.61600,-1.12613,0.05031,0.01841,0.04295
2.62800,2.15868,0.05031,0.01841,0.04295
2.63600,1.37078,0.05040,0.01841,0.04304
2.64600,-0.35914,0.05049,0.01841,0.04313
2.66600,0.65910,0.05040,0.01687,0.04365
2.67600,2.14701,0.05027,0.01534,0.04413
2.68600,3.22386,0.05038,0.01534,0.04424
2.69600,1.61820,0.05070,0.01534,0.04456
2.70600,1.17824,0.05109,0.01534,0.04495
2.71600,1.51328,0.05159,0.01687,0.04484
2.73800,1.14473,0.05240,0.01841,0.04504
2.74600,0.31234,0.05270,0.01841,0.04534
2.75600,-2.16060,0.05290,0.01841,0.04554
2.76600,-1.36590,0.05288,0.01841,0.04552
2.77600,-0.74670,0.05275,0.01687,0.04600
2.78600,1.91621,0.05261,0.01534,0.04647
2.79600,3.85174,0.05272,0.01534,0.04659
2.80600,4.05488,0.05320,0.01687,0.04645
2.81600,1.74250,0.05390,0.01841,0.04654
2.83600,-1.29043,0.05538,0.01994,0.04741
2.84600,0.11687,0.05581,0.02148,0.04722
2.86600,0.26630,0.05625,0.02148,0.04766
2.87600,0.98119,0.05641,0.02148,0.04782
2.88600,1.16383,0.05668,0.02148,0.04809
2.89600,1.86729,0.05702,0.02148,0.04843
2.90600,1.43927,0.05752,0.02301,0.04832
2.91600,-0.03695,0.05807,0.02454,0.04825
2.92600,-0.66310,0.05854,0.02454,0.04873
2.93600,-0.85169,0.05886,0.02608,0.04843
2.94600,-1.88623,0.05895,0.02608,0.04852
2.95600,-0.91786,0.05886,0.02454,0.04904
2.96800,2.15242,0.05863,0.02454,0.04882
2.97600,2.47296,0.05866,0.02454,0.04884
2.98600,0.88565,0.05879,0.02454,0.04898
2.99600,0.46815,0.05897,0.02454,0.04916
3.00600,1.24231,0.05916,0.02454,0.04934
3.01600,0.40390,0.05941,0.02608,0.04898
3.02600,-1.87592,0.05954,0.02608,0.04911
3.03600,-0.64943,0.05959,0.02608,0.04916
3.04600,0.35321,0.05954,0.02608,0.04911
3.05600,0.30215,0.05954,0.02608,0.04911
3.06600,0.18995,0.05959,0.02608,0.04916
3.07600,0.55677,0.05966,0.02608,0.04923
3.08600,-0.51121,0.05977,0.02761,0.04873
3.09600,-2.94085,0.05970,0.02761,0.04866
3.10600,-2.00426,0.05947,0.02761,0.04843
3.11600,-1.67000,0.05904,0.02608,0.04861
3.12600,0.55508,0.05852,0.02608,0.04809
3.13600,0.52953,0.05813,0.02454,0.04832
3.14600,2.16658,0.05786,0.02454,0.04804
3.15600,1.17572,0.05788,0.02454,0.04807
3.17600,-0.16566,0.05832,0.02608,0.04788
3.18600,-0.62794,0.05857,0.02761,0.04752
3.19600,-0.34649,0.05870,0.02915,0.04704
3.20600,-1.70929,0.05870,0.02915,0.04704
3.21600,-0.52823,0.05852,0.02915,0.04686
3.22600,0.69090,0.05834,0.02915,0.04668
3.23600,0.99732,0.05829,0.03068,0.04602
3.24600,-0.92325,0.05838,0.03068,0.04611
3.25600,-1.99053,0.05836,0.03221,0.04548
3.26600,-3.31329,0.05820,0.03221,0.04532
3.27600,-1.43908,0.05777,0.03221,0.04488
3.28600,-0.78042,0.05725,0.03068,0.04497
3.29600,0.91561,0.05666,0.03068,0.04438
3.30600,1.78289,0.05634,0.03068,0.04407
3.31600,0.94991,0.05613,0.03068,0.04386
3.32600,0.69366,0.05618,0.03221,0.04329
3.33600,-0.89958,0.05622,0.03375,0.04272
3.34600,-1.63454,0.05620,0.03375,0.04270
3.35600,-0.81151,0.05606,0.03528,0.04195
3.36600,-2.10216,0.05579,0.03528,0.04168
3.37600,-0.71643,0.05541,0.03528,0.04129
3.38600,0.48870,0.05497,0.03682,0.04025
3.39600,-3.73109,0.05456,0.03682,0.03984
3.40600,-4.19597,0.05390,0.03682,0.03918
3.41600,-3.46128,0.05293,0.03528,0.03881
3.42600,-1.10167,0.05186,0.03375,0.03836
3.43600,0.43311,0.05074,0.03221,0.03786
3.45600,0.19631,0.04908,0.03221,0.03620
3.46600,-1.37053,0.04847,0.03221,0.03559
3.47600,-1.39078,0.04777,0.03221,0.03488
3.48600,-1.38765,0.04708,0.03221,0.03420
3.50600,-1.52621,0.04554,0.03221,0.03265
3.51600,-2.06870,0.04463,0.03221,0.03174
3.52600,-3.02011,0.04367,0.03221,0.03079
3.53600,-4.08266,0.04249,0.03068,0.03022
3.54600,-2.34373,0.04104,0.02915,0.02938
3.56600,-0.87612,0.03806,0.02608,0.02763
3.57600,0.14300,0.03667,0.02454,0.02685
3.58600,-0.11299,0.03533,0.02454,0.02551
3.59600,-1.76802,0.03413,0.02301,0.02492
3.60600,-0.65548,0.03287,0.02301,0.02367
3.61600,-0.63751,0.03169,0.02148,0.02310
3.62600,0.51778,0.03071,0.02148,0.02212
3.63600,-0.97969,0.02974,0.02148,0.02115
3.64600,-2.28266,0.02869,0.02148,0.02010
3.65600,-3.08233,0.02760,0.01994,0.01962
3.66600,-0.24790,0.02635,0.01994,0.01837
3.67600,0.50140,0.02533,0.01994,0.01735
3.68600,-0.87350,0.02435,0.01841,0.01699
3.69800,-0.51347,0.02335,0.01994,0.01537
3.70600,-2.93884,0.02267,0.01994,0.01469
3.71600,-2.87695,0.02162,0.01994,0.01364
3.72600,-2.43248,0.02055,0.01994,0.01258
3.73600,-2.88404,0.01930,0.01841,0.01194
3.75600,-1.35109,0.01657,0.01687,0.00982
3.76600,-1.69714,0.01512,0.01687,0.00837
3.77600,-0.74140,0.01378,0.01534,0.00764
3.78600,-0.43211,0.01237,0.01381,0.00685
3.79600,0.44555,0.01114,0.01381,0.00562
3.80600,-1.22862,0.00994,0.01381,0.00441
3.82600,-1.36552,0.00739,0.01227,0.00248
3.83600,-0.83728,0.00591,0.01074,0.00162
3.84600,-0.63588,0.00459,0.00920,0.00091
3.85600,0.07498,0.00323,0.00920,-0.00045
3.86600,-1.64563,0.00202,0.00767,-0.00104
3.87600,-0.17848,0.00077,0.00767,-0.00229
3.88600,-1.67572,-0.00041,0.00767,-0.00348
3.89600,-3.92325,-0.00173,0.00614,-0.00418
3.90800,-2.14891,-0.00350,0.00460,-0.00534
3.91600,-1.56906,-0.00480,0.00460,-0.00664
3.92600,-1.07515,-0.00643,0.00153,-0.00705
3.93600,0.78360,-0.00796,0.00000,-0.00796
3.94600,1.05614,-0.00928,0.00000,-0.00928
3.95600,-1.54435,-0.01041,-0.00153,-0.00980
3.96600,-1.63263,-0.01164,-0.00153,-0.01103
3.97600,-0.85005,-0.01282,-0.00307,-0.01160
3.98600,0.61894,-0.01398,-0.00307,-0.01275
3.99600,-0.01924,-0.01496,-0.00307,-0.01373
4.00600,-1.83058,-0.01585,-0.00460,-0.01401
4.01600,0.55145,-0.01669,-0.00460,-0.01485
4.02600,0.89788,-0.01746,-0.00460,-0.01562
4.03800,2.99378,-0.01801,-0.00307,-0.01678
4.04800,0.61235,-0.01807,-0.00153,-0.01746
4.05600,-1.16492,-0.01805,0.00000,-0.01805
4.06600,-1.91282,-0.01807,0.00153,-0.01869
4.07600,-1.18270,-0.01819,0.00307,-0.01942
4.08600,-0.36248,-0.01830,0.00460,-0.02014
4.09600,-1.08005,-0.01839,0.00460,-0.02023
4.10600,-0.80854,-0.01846,0.00614,-0.02092
4.11600,-0.12977,-0.01851,0.00767,-0.02157
4.12600,0.25607,-0.01855,0.00920,-0.02223
4.13600,-0.03798,-0.01853,0.01074,-0.02282
4.14600,-0.67373,-0.01853,0.01227,-0.02344
4.15600,-1.25324,-0.01860,0.01381,-0.02412
4.16600,-1.40954,-0.01871,0.01381,-0.02423
4.17600,-0.92682,-0.01887,0.01534,-0.02501
4.18600,-0.95680,-0.01910,0.01687,-0.02585
4.19600,-2.60350,-0.01944,0.01687,-0.02619
4.20600,-1.98989,-0.01989,0.01841,-0.02726
4.21600,-4.53068,-0.02062,0.01841,-0.02798
4.22600,-3.24103,-0.02162,0.01687,-0.02837
4.23600,-0.54105,-0.02273,0.01534,-0.02887
4.24600,0.27307,-0.02371,0.01381,-0.02923
4.25600,0.42014,-0.02455,0.01381,-0.03008
4.26600,-0.58300,-0.02528,0.01381,-0.03080
4.27600,-2.49498,-0.02608,0.01381,-0.03160
4.28600,-2.32427,-0.02701,0.01227,-0.03192
4.29600,-0.62104,-0.02799,0.01074,-0.03228
4.30600,-0.65088,-0.02899,0.01074,-0.03328
4.31600,-1.59740,-0.02994,0.00920,-0.03362
4.32600,-1.29103,-0.03097,0.00920,-0.03465
4.33600,-1.03738,-0.03199,0.00767,-0.03506
4.34600,-1.07383,-0.03299,0.00614,-0.03544
4.35600,-0.16305,-0.03392,0.00614,-0.03637
4.36600,-2.42596,-0.03485,0.00460,-0.03669
4.37600,-2.71476,-0.03588,0.00460,-0.03772
4.38600,-1.08484,-0.03701,0.00307,-0.03824
4.39600,0.33760,-0.03813,0.00153,-0.03874
4.40600,-0.03574,-0.03910,0.00000,-0.03910
4.41600,0.06486,-0.03995,0.00000,-0.03995
4.42600,-0.73101,-0.04070,-0.00153,-0.04008
4.43600,0.72212,-0.04129,-0.00153,-0.04067
4.44600,-0.31763,-0.04176,-0.00153,-0.04115
4.45600,-0.75778,-0.04215,-0.00153,-0.04154
4.46600,-0.12488,-0.04251,-0.00153,-0.04190
4.47600,0.78253,-0.04279,-0.00153,-0.04217
4.48600,1.12673,-0.04283,0.00000,-0.04283
4.49600,-0.90107,-0.04281,0.00153,-0.04342
4.50600,-1.93753,-0.04283,0.00153,-0.04345
4.51600,-0.19031,-0.04297,0.00153,-0.04358
4.52600,2.44681,-0.04299,0.00307,-0.04422
4.53600,0.18506,-0.04283,0.00460,-0.04467
4.54600,-0.76948,-0.04263,0.00460,-0.04447
4.55600,-1.10150,-0.04254,0.00614,-0.04499
4.56600,-1.02646,-0.04258,0.00614,-0.04504
4.57600,1.24531,-0.04270,0.00767,-0.04576
4.58600,-1.07552,-0.04270,0.00767,-0.04576
4.59600,-1.62745,-0.04281,0.00767,-0.04588
4.60600,-0.05667,-0.04299,0.00767,-0.04606
4.61600,0.71298,-0.04313,0.00767,-0.04620
4.62600,0.74348,-0.04315,0.00920,-0.04683
4.63600,-2.78982,-0.04317,0.00920,-0.04686
4.64600,-2.31759,-0.04340,0.00920,-0.04708
4.65600,-1.32195,-0.04374,0.00920,-0.04742
4.66600,-1.82142,-0.04417,0.00920,-0.04786
4.67600,-3.23309,-0.04472,0.00767,-0.04779
4.68600,-1.39817,-0.04540,0.00767,-0.04847
4.69600,-0.44191,-0.04613,0.00614,-0.04858
4.70600,-0.10894,-0.04674,0.00460,-0.04858
4.71600,0.59538,-0.04724,0.00307,-0.04847
4.72600,1.81170,-0.04756,0.00307,-0.04879
4.73600,1.79736,-0.04756,0.00307,-0.04879
4.74600,1.64702,-0.04740,0.00460,-0.04924
4.75600,0.20783,-0.04713,0.00460,-0.04897
4.76600,-0.10727,-0.04688,0.00614,-0.04933
4.77600,-1.64363,-0.04672,0.00614,-0.04917
4.78800,-0.04640,-0.04672,0.00614,-0.04917
4.79600,0.86407,-0.04677,0.00614,-0.04922
4.80600,0.78333,-0.04672,0.00614,-0.04917
4.81600,-1.06419,-0.04665,0.00767,-0.04972
4.82600,-4.09628,-0.04679,0.00767,-0.04986
4.83600,-3.94125,-0.04727,0.00614,-0.04972
4.84600,-1.09194,-0.04797,0.00460,-0.04981
4.85600,-0.36321,-0.04872,0.00307,-0.04995
4.86600,0.31474,-0.04940,0.00153,-0.05002
4.87600,1.64417,-0.04984,0.00000,-0.04984
4.88600,2.14493,-0.04993,0.00000,-0.04993
4.89600,0.52042,-0.04988,0.00000,-0.04988
4.90600,-0.02594,-0.04972,0.00000,-0.04972
4.91600,0.82619,-0.04958,0.00000,-0.04958
4.92600,1.56832,-0.04938,0.00000,-0.04938
4.93600,2.13587,-0.04904,0.00153,-0.04965
4.94600,-0.52409,-0.04861,0.00153,-0.04922
4.95600,-1.09836,-0.04827,0.00307,-0.04949
4.97600,-2.07542,-0.04827,0.00153,-0.04888
4.98600,0.08433,-0.04856,0.00153,-0.04918
4.99600,1.82714,-0.04879,0.00000,-0.04879
5.00600,2.00525,-0.04881,0.00000,-0.04881
5.01600,-0.46357,-0.04870,0.00000,-0.04870
5.02600,-1.57323,-0.04865,-0.00153,-0.04804
5.03600,1.64656,-0.04870,-0.00153,-0.04808
5.04800,3.41066,-0.04854,-0.00307,-0.04731
5.05600,4.76603,-0.04815,-0.00307,-0.04693
5.06600,3.98542,-0.04729,-0.00153,-0.04668
5.07600,0.21136,-0.04615,0.00153,-0.04677
5.08600,-2.24645,-0.04527,0.00307,-0.04649
5.09600,-3.07721,-0.04474,0.00307,-0.04597
5.10600,-0.79791,-0.04454,0.00307,-0.04577
5.11600,-0.37652,-0.04447,0.00307,-0.04570
5.12600,-0.51652,-0.04449,0.00153,-0.04511
5.13600,0.38693,-0.04452,0.00000,-0.04452
5.14600,1.30404,-0.04445,0.00000,-0.04445
5.15600,0.27268,-0.04431,-0.00153,-0.04370
5.16600,2.24092,-0.04411,-0.00153,-0.04349
5.17600,1.24112,-0.04379,-0.00153,-0.04317
5.18600,-0.45639,-0.04345,-0.00307,-0.04222
5.19600,2.95625,-0.04308,-0.00307,-0.04186
5.20600,3.07814,-0.04249,-0.00307,-0.04126
5.21600,2.39337,-0.04174,-0.00307,-0.04051
5.22600,1.39873,-0.04088,-0.00153,-0.04026
5.23600,-0.41040,-0.04008,-0.00153,-0.03947
5.24600,-0.31345,-0.03940,0.00000,-0.03940
5.25600,-2.36902,-0.03899,-0.00153,-0.03838
5.26600,-0.16509,-0.03892,-0.00153,-0.03831
5.27600,1.62700,-0.03883,-0.00307,-0.03760
5.28600,2.74079,-0.03865,-0.00460,-0.03681
5.29600,2.24015,-0.03822,-0.00460,-0.03638
5.30600,-0.51237,-0.03772,-0.00614,-0.03526
5.31600,0.83866,-0.03738,-0.00614,-0.03492
5.32600,2.48950,-0.03699,-0.00767,-0.03392
5.33600,3.94154,-0.03640,-0.00767,-0.03333
5.34600,2.14980,-0.03563,-0.00767,-0.03256
5.35600,1.12939,-0.03476,-0.00767,-0.03169
5.36600,1.54848,-0.03390,-0.00767,-0.03083
5.37600,2.32605,-0.03292,-0.00767,-0.02985
5.38600,3.27041,-0.03185,-0.00767,-0.02878
5.39600,3.76968,-0.03058,-0.00614,-0.02812
